Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
2842	??3? ??	ja	Yes	Development Manager	Developer DM	Developer	Manager	1
2843	??5?	ja	Yes	Developer				0.94
2844	??6?	ja	Yes	Developer				0.94
2845	??IT??? ????	ja	Yes	Information Technology Support Specialist				1
2846	??IT??? ???	ja	Yes	Information Technology Manager				1
2847	???????	ja	Yes	Developer				1
2848	????	ja	Yes	Financial Professional				1
2849	????	ja	Yes	Information Technology Manager				1
2850	??????it	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
2851	??	ja	Yes	Director of Information Technology				1
2852	????	ja	Yes	Chief Executive Officer				1
2853	????	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
2854	???*	ja	No					
2855	????	ja	Yes	Real Estate Specialist	Sales User	Sales	Entry	1
2856	?????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
2857	??	ja	Yes	Contract Worker				1
2858	web??????	ja	Yes	Director of Web Development	Media and Communication DM	Media and Communication	Director	1
2859	??????	ja	Yes	Education Professional				1
2860	????????	ja	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	1
2861	??????	ja	Yes	Executive				1
2862	???	ja	Yes	Information Technology Manager				1
2863	????	ja	Yes	Contract Worker	Other User	Other	Entry	1
2864	??????	ja	Yes	Information Technology Generalist				1
2865	????	ja	Yes	Information Technology Generalist				1
2866	????	ja	Yes	Information Technology Generalist				1
2867	????????	ja	Yes	Marketing Specialist				1
2868	?	zh-Hant	No					
2869	?????	ja	Yes	Information Technology Generalist				1
2870	??????	ja	Yes	Research Employee				1
2871	????????	ja	Yes	Information Technology Generalist				1
2872	????????	ja	Yes	Chief Executive Officer	Business Development CXO	Business Development	CXO	1
2873	??	ja	Yes	Information Technology Generalist				1
2874	??	ja	No					
2875	??se	ja	Yes	Information Technology Generalist				1
2876	??	ja	No					
2877	?????????	ja	Yes	Information Security Officer	Security DM	Security	Senior	1
2878	??	ja	No					
2879	????	ja	No					
2880	????	ja	Yes	Education Professional				1
2881	???	ja	Yes	Executive				1
2882	???????	ja	Yes	Information Technology Manager				1
2883	??????????	ja	Yes	Information Security Specialist				1
2884	????	ja	Yes	Information Technology Manager				1
2885	???????	ja	Yes	Engineer				1
2886	???	zh-Hant	Yes	Research Development Researcher	Research DM	Research	Senior	1
2887	????????	ja	Yes	Software Developer	Developer User	Developer	Entry	1
2888	????	ja	Yes	Information Technology Generalist				1
2889	??	zh-Hans	No					
2890	?????	ja	Yes	Professional Engineer				1
2891	?????	ja	No					
2892	?????	ja	Yes	Information Technology Generalist				1
2893	????????	ja	Yes	Director of Administration				1
2894	???	ja	No					
2895	??	ja	Yes	Human Resources Generalist				1
2896	?????????	ja	Yes	Information Technology Generalist				0.92
2897	??	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
2898	????	ja	Yes	Manager Positions				1
2899	??????	ja	Yes	Information Technology Generalist				1
2900	??????	ja	Yes	Manager Positions				1
2901	????	ja	Yes	Computer Aided Design Engineer	Engineering User	Engineering	Entry	1
2902	??	zh-Hans	No					
2903	?????	ja	Yes	Research Development Researcher	Research DM	Research	Senior	1
2904	????	ja	Yes	Electrical Engineer	Engineering User	Engineering	Entry	1
2905	????	ja	Yes	Research Development Researcher	Research DM	Research	Senior	1
2906	??????	ja	Yes	Infrastructure Engineer				1
2907	??????	ja	Yes	System Administrator				1
2908	?????	ja	Yes	Director of Administration				1
2909	??	ja	Yes	Manufacturing Manager	Supply and Logistics DM	Supply and Logistics	Manager	1
2910	??	ja	Yes	Information Technology Generalist				1
2911	???	ja	Yes	University Professor	Education DM	Education	Senior	0.85
2912	????	ja	Yes	Developer				1
2913	qa?????	ja	Yes	Quality Assurance Engineer	Engineering User	Engineering	Entry	1
2914	???????	ja	Yes	System Administrator				1
2915	?????	ja	Yes	Information Technology Generalist				0.97
2916	?????	ja	Yes	Education Professional				1
2917	???	ja	No					
2918	????	ja	Yes	Human Resources Specialist	Human Resources User	Human Resources	Entry	1
2919	????	ja	Yes	Information Technology Generalist				1
2920	??	ja	Yes	Student				1
2921	??	ja	Yes	Information Technology Generalist				1
2922	??	ja	Yes	Sales Employee				1
2923	?????	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	0.7
2924	????	ja	Yes	Intellectual Property Specialist	Legal User	Legal	Entry	1
2925	???	ja	Yes	Computer Aided Designer				1
2926	??	ja	Yes	Office Worker				1
2927	?????	ja	Yes	Finance Specialist				1
2928	??????????	ja	Yes	Information Technology Generalist				1
2929	?????	ja	Yes	President				1
2930	????????	ja	Yes	Support Specialist	Customer Service and Support User	Customer Service and Support	Entry	1
2931	?????	ja	Yes	Director of Administration				1
2932	?????	ja	Yes	Business Planner	Business Development DM	Business Development	Senior	0.85
2933	?????	ja	Yes	Information Technology Manager				1
2934	????	ja	Yes	Business Planner				1
2935	????	ja	Yes	Human Resources Generalist				1
2936	?????????	ja	Yes	Information Technology Consultant				1
2937	??????	ja	Yes	Support Specialist				1
2938	???	ja	Yes	Principal				1
2939	??	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
2940	????	ja	Yes	Mechanic and Maintenance Tradesperson	Operations DM	Operations	Senior	1
2941	??	ja	Yes	Research Development Researcher				1
2942	??	ja	No					
2943	??	ja	No					
2944	???	ja	No					
2945	???	ja	No					
2946	????????????	ja	Yes	Marketing Specialist				1
2947	????	ja	Yes	Director of Administration				1
2948	???	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
2949	???????	ja	Yes	Information Technology Manager				1
2950	??	ja	No					
2951	???	ja	Yes	Manager Positions				1
2952	??????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
2953	????	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
2954	??????	zh-Hant	Yes	Executive Director				1
2955	???	ja	Yes	Information Technology Generalist				1
2956	????	ja	Yes	Business Planner				1
2957	???????	ja	Yes	Director of Business Development				1
2958	??	ja	No					
2959	??	ja	Yes	Language and Localization Specialist	Media and Communication User	Media and Communication	Entry	1
2960	???????	ja	Yes	Information Technology Manager				1
2961	??????	ja	Yes	System Architect	Architect DM	Architect	Senior	1
2962	??	ja	No					
2963	?????????	ja	Yes	Information Technology Generalist				1
2964	???????	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	0.7
2965	?????????	ja	Yes	Frontend Engineer	Engineering User	Engineering	Entry	0.97
2966	???????????	ja	Yes	Director of Administration				1
2967	??????	ja	Yes	Information Technology Administrator				1
2968	???	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
2969	?????	ja	Yes	Insurance Agent	Sales User	Sales	Entry	0.97
2970	?????	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	0.98
2971	?????	ja	No					
2972	????	ja	Yes	Information Technology Generalist				1
2973	????	ja	Yes	Information Technology Generalist				1
2974	??	zh-Hans	Yes	Information Technology Generalist				1
2975	???	ja	Yes	Public Sector				1
2976	?????	ja	Yes	Business Development Specialist				1
2977	?????	ja	Yes	Administrative Employee				1
2978	??	ja	Yes	Construction Engineer	Engineering User	Engineering	Entry	1
2979	????	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
2980	????	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
2981	????????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	0.92
2982	?????	ja	Yes	Information Technology Manager				1
2983	??????	ja	Yes	Information Manager				1
2984	??????	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
2985	??	ja	No					
2986	????	ja	Yes	Developer				1
2987	??	zh-Hant	Yes	Art Curator	Other DM	Other	Senior	1
2988	????	ja	Yes	Information Technology Administrator				1
2989	rpa?????	ja	Yes	Robotics Engineer	Engineering User	Engineering	Entry	1
2990	???????	ja	Yes	Developer	Developer User	Developer	Entry	1
2991	?????????	ja	Yes	Research Development Researcher	Research DM	Research	Senior	1
2992	???????	ja	Yes	Multimedia Specialist				1
2993	?????????????	ja	Yes	Information Technology Generalist				1
2994	???????	ja	Yes	Director of Digital Services	Media and Communication DM	Media and Communication	Director	0.7
2995	??????	ja	Yes	Finance Specialist	Accounting and Finance User	Accounting and Finance	Entry	1
2996	?????	ja	Yes	Research Employee				1
2997	????	ja	Yes	Business Strategist				1
2998	????	ja	Yes	Human Resources Specialist				1
2999	??	ja	No					
3000	????	ja	Yes	Manufacturing Manager	Supply and Logistics DM	Supply and Logistics	Manager	1
3001	???	ja	Yes	Healthcare Worker				1
3002	?????	ja	Yes	Legal Practitioner				1
3003	????????	ja	Yes	Information Technology Manager				1
3004	????	ja	Yes	Information Technology Generalist				1
3005	?????	ja	Yes	Research Employee				1
3006	???	ja	Yes	Information Technology Generalist				1
3007	??	ja	Yes	Intellectual Property Specialist	Legal User	Legal	Entry	1
3008	?????????	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
3009	??	zh-Hans	No					
3010	??????	ja	Yes	Administrative Employee				1
3011	????	ja	Yes	Research Employee				1
3012	??	ja	Yes	Information Technology Generalist				1
3013	????	ja	Yes	Purchaser	Purchasing User	Purchasing	Entry	1
3014	????	ja	Yes	Developer				1
3015	???	ja	Yes	Information Technology Administrator				1
3016	????????????	ja	Yes	Information Technology Generalist				1
3017	?????????	ja	Yes	Customer Service Specialist	Customer Service and Support User	Customer Service and Support	Entry	1
3018	?????	ja	Yes	Information Technology Manager				1
3019	????????	ja	Yes	Support Specialist				1
3020	??????	ja	Yes	Support Specialist				1
3021	????????	ja	No					
3022	???(????)	ja	Yes	Manager Positions	Business Development DM	Business Development	Manager	1
3023	?????	ja	Yes	Information Technology Generalist				1
3024	?????????	ja	Yes	Sales Engineer				1
3025	????	ja	Yes	Research Employee				0.96
3026	???????	ja	Yes	Information Technology Generalist				1
3027	???	ja	No					
3028	??????	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
3029	????	ja	Yes	Human Resources Specialist				1
3030	???	ja	Yes	Business Planner				1
3031	?????	ja	Yes	Business Planner				1
3032	????	ja	Yes	Business Planner				1
3033	????	ja	Yes	Accounting Manager	Accounting and Finance DM	Accounting and Finance	Manager	1
3034	??	ja	No					
3035	??	zh-Hans	No					
3036	?????	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.7
3037	????	ja	Yes	Salesperson				1
3038	????	ja	No					
3039	???	zh-Hans	Yes	Administrative Employee	Operations User	Operations	Entry	1
3040	?????	ja	Yes	Business Strategist	Business Development DM	Business Development	Senior	0.98
3041	???	ja	Yes	Computer Aided Designer				1
3042	????	ja	Yes	Information Technology Generalist				1
3043	??	ja	Yes	Information Technology Administrator				1
3044	?????????	ja	Yes	Account Executive	Sales DM	Sales	Senior	1
3045	???????	ja	Yes	Information Technology Generalist				1
3046	???????	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.7
3047	??????	ja	No					
3048	????????	ja	Yes	Software Developer				1
3049	?????	ja	Yes	Software Developer	Developer User	Developer	Entry	1
3050	??????????	ja	No					
3051	????????	ja	Yes	Information Technology Manager				1
3052	?????????	ja	Yes	Data Specialist	Data Professional User	Data Professional	Entry	1
3053	?????????	ja	Yes	Information Technology Generalist				1
3054	??????se	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
3055	???????	ja	Yes	Product Developer	Product Management User	Product Management	Entry	1
3056	????	ja	Yes	Business Strategist				1
3057	???????	ja	Yes	Information Technology Administrator				1
3058	?????	ja	Yes	Business Development Specialist	Business Development User	Business Development	Entry	1
3059	???	ja	Yes	Business Planner				1
3060	???	ja	Yes	Accountant				1
3061	????	ja	Yes	Information Technology Generalist				1
3062	????	ja	No					
3063	???	ja	Yes	Print Specialist	Media and Communication User	Media and Communication	Entry	1
3064	??	ja	No					
3065	??????	ja	Yes	Sales Employee	Sales User	Sales	Entry	1
3066	???	ja	No					
3067	???????	ja	Yes	Information Technology Generalist				1
3068	????	ja	Yes	Infrastructure Engineer				1
3069	????	ja	Yes	Information Technology Generalist				1
3070	???????	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
3071	????	ja	Yes	Administrative Employee				1
3072	???	ja	No					
3073	???	ja	Yes	Medical Manager				1
3074	?????	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	1
3075	????????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
3076	??????????	ja	Yes	Information Technology Administrator	Information Technology User	Information Technology	Entry	1
3077	??	ja	No					
3078	??	ja	Yes	Tax Specialist	Accounting and Finance User	Accounting and Finance	Entry	1
3079	????????	ja	Yes	Director of Administration	Operations DM	Operations	Director	1
3080	??????	ja	Yes	Business Planner				1
3081	?????	ja	Yes	Business Planner				1
3082	?????	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.7
3083	??	ja	Yes	Information Technology Generalist				1
3084	????	ja	Yes	Computer Aided Designer				1
3085	????	ja	Yes	Computer Aided Designer				1
3086	????	ja	Yes	Computer Aided Designer				1
3087	?????	ja	Yes	Financial Professional				1
3088	???	ja	Yes	No suitable match found				0
3089	????	ja	Yes	Export Sales Specialist	Sales User	Sales	Entry	1
3090	??????	ja	Yes	Information Technology Generalist				1
3091	????	ja	Yes	Operations Staff	Operations User	Operations	Entry	1
3092	????????	ja	Yes	Finance Specialist				1
3093	????	ja	No					
3094	?????	ja	Yes	Operations Specialist				0.98
3095	????	ja	No					
3096	[??(11)][?????(25)][?(28)]	ja	No					
3097	ict???????	ja	Yes	Information Technology Generalist				0.94
3098	jp.linkedin.com	en	No					
3099	se?	zh-Hans	No					
3100	???????	ja	Yes	Research Employee				1
3101	??????????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
3102	???????????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
3103	????????????	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
3104	????????????	ja	Yes	Information Technology Generalist				1
3105	?????????	ja	No					
3106	?????????	ja	Yes	Product Manager				1
3107	????????	ja	Yes	Information Technology Generalist				1
3108	??????????	ja	Yes	Information Technology Manager				1
3109	?????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	0.97
3110	??????????	ja	No					
3111	??????	ja	Yes	Information Technology Support Specialist				1
3112	??????????	ja	Yes	Director of Business Development				1
3113	????????	ja	Yes	Infrastructure Engineer				1
3114	???????	ja	Yes	Information Technology Generalist				1
3115	??????????????????	ja	Yes	Software Application Developer	Developer User	Developer	Entry	1
3116	??????????	ja	Yes	Information Technology Consultant				1
3117	????????	ja	Yes	Threat Intelligence Analyst				1
3118	??????????	ja	No					
3119	???????????	ja	No					
3120	???????????	ja	No					
3121	?????????	ja	No					
3122	???????????	ja	Yes	Sales Engineer				1
3123	???it??????	ja	Yes	Chief Information Technology Architect	Architect CXO	Architect	CXO	1
3124	????????	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
3125	?????	ja	Yes	Executive Assistant				1
3126	??????????	ja	Yes	Data Analyst	Data Professional User	Data Professional	Entry	1
3127	???????????	ja	Yes	Data Engineer	Data Professional User	Data Professional	Entry	1
3128	?????????	ja	Yes	Data Specialist				1
3129	???????	ja	Yes	Manufacturing Manager				1
3130	???????????	ja	No					
3131	????????????	ja	Yes	Information Technology Consultant				1
3132	???????????	ja	Yes	Hardware Engineer	Engineering User	Engineering	Entry	1
3133	??????????????	ja	Yes	Finance Specialist				1
3134	?????se	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
3135	??????????	ja	Yes	Information Technology Consultant				0.97
3136	??????????	ja	Yes	Business Planner				1
3137	??????????	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
3138	??????????	ja	Yes	Product Manager	Product Management DM	Product Management	Manager	1
3139	????se	ja	Yes	Frontend Engineer	Engineering User	Engineering	Entry	0.9
3140	????????? /	ja	Yes	Information Technology Manager				0.94
3141	???????????????	ja	Yes	Digital Media Specialist				1
3142	?????	ja	No					
3143	?????	ja	Yes	Architect	Architect User	Architect	Entry	1
3144	?????	ja	Yes	Accountant	Accounting and Finance User	Accounting and Finance	Entry	1
3145	?????????	ja	Yes	Director of Administration				1
3146	???????	ja	Yes	Information Technology Manager				1
3147	????	ja	Yes	Information Technology Manager				1
3148	???	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
3149	?????	ja	Yes	Information Technology Administrator				1
3150	????	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
3151	?????	ja	Yes	Director of Business Development				1
3152	??????	ja	Yes	Information Technology Generalist				1
3153	???	ja	Yes	Human Resources Specialist	Human Resources User	Human Resources	Entry	1
3154	????	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
3155	?????	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
3156	????	ja	Yes	Business Planner				1
3157	????	ja	Yes	Business Planner				1
3158	?????	ja	Yes	Business Planner				1
3159	??????a	ja	Yes	Engineering Manager				1
3160	????	ja	Yes	Information Technology Generalist				0.94
3161	?????	ja	Yes	Information Technology Generalist				1
3162	??	ja	Yes	Insurance Agent	Sales User	Sales	Entry	1
3163	?????	ja	Yes	Information Technology Generalist				1
3164	???	ja	Yes	Manager Positions				1
3165	??????	ja	Yes	Information Technology Manager				1
3166	????	ja	Yes	Business Development Specialist				1
3167	??	ja	Yes	Mayor	Community and Social Services CXO	Community and Social Services	CXO	1
3168	??se	ja	Yes	Sales Engineer	Sales User	Sales	Entry	1
3169	?????	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
3170	???????	ja	Yes	Information Technology Generalist				1
3171	??????	ja	Yes	Public Sector				1
3172	????	ja	Yes	Infrastructure Engineer				1
3173	??	ja	No					
3174	???????	ja	Yes	Engineer				1
3175	????	ja	Yes	Information Technology Manager				1
3176	????	ja	Yes	Director of Information Technology				1
3177	?????	ja	Yes	Director of Information Technology				1
3178	????	ja	Yes	Information Technology Generalist				1
3179	????	ja	Yes	Information Technology Generalist				1
3180	????	ja	Yes	Manager Positions				1
3181	???	ja	No					
3182	???????????	ja	Yes	Information Technology Generalist				0.9
3183	??????????	ja	Yes	Information Technology Generalist				1
3184	?????????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	0.91
3185	??????????	ja	Yes	Information Technology Generalist				1
3186	?????	ja	Yes	Information Technology Generalist				1
3187	?????	ja	Yes	Information Technology Administrator				1
3188	??	ja	Yes	Business Strategist	Business Development DM	Business Development	Senior	1
3189	????	ja	Yes	Information Technology Manager				1
3190	?????	ja	Yes	Technology Development Engineer	Engineering User	Engineering	Entry	1
3191	?????	ja	Yes	Operations Specialist				1
3192	????	ja	Yes	Technology Manager				1
3193	???	ja	Yes	Information Technology Manager				1
3194	???	ja	Yes	Information Technology Generalist				1
3195	?????	ja	Yes	Travel and Tourism Professional	Operations User	Operations	Entry	1
3196	??????	ja	Yes	Information Technology Generalist				1
3197	??????	ja	No					
3198	??????	ja	Yes	Business Development Specialist				1
3199	????	ja	Yes	Information Technology Generalist				1
3200	?????	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	1
3201	?????	ja	Yes	Operations Specialist	Operations User	Operations	Entry	1
3202	?????	ja	Yes	Sales Employee				1
3203	?????	ja	Yes	Legal Practitioner	Legal DM	Legal	Senior	1
3204	?????	ja	Yes	Information Technology Generalist				1
3205	?????????	ja	Yes	Administrative Employee				1
3206	????	ja	Yes	Computer Aided Designer				1
3207	???	ja	Yes	Auditor	Accounting and Finance DM	Accounting and Finance	Senior	0.96
3208	????	ja	Yes	Human Resources Specialist				1
3209	????	ja	Yes	Chief Research Officer	Research CXO	Research	CXO	1
3210	??????	ja	Yes	Information Technology Generalist				1
3211	????????	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
3212	??????????	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
3213	??????????	ja	Yes	Information Technology Generalist				1
3214	??????	ja	Yes	Administration Manager	Operations DM	Operations	Manager	1
3215	?????	ja	Yes	Administrative Employee				1
3216	??	ja	Yes	Data Analyst				1
3217	?????	ja	Yes	Construction Engineer				1
3218	????	ja	Yes	Public Sector				1
3219	????	ja	Yes	Healthcare Worker				1
3220	??????	ja	Yes	Research Employee				1
3221	???	ja	Yes	Healthcare Worker				1
3222	????	ja	Yes	Computer Aided Designer				1
3223	???????	ja	Yes	Medical Manager	Healthcare Services DM	Healthcare Services	Manager	1
3224	???	ja	Yes	Research Employee	Research User	Research	Entry	1
3225	????	ja	Yes	Purchaser				1
3226	????	ja	Yes	Business Planner				1
3227	????	ja	Yes	Research and Development Manager				1
3228	???	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.7
3229	?????	ja	Yes	Information Technology Manager				1
3230	???	zh-Hans	Yes	Assistant				1
3231	????	ja	Yes	Administrative Employee				1
3232	????	ja	No					
3233	????	ja	Yes	Customer Service Specialist				1
3234	bpr??	ja	No					
3235	ict????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3236	it??????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
3237	????	ja	Yes	Operations Specialist				1
3238	????????	ja	Yes	Service Support Specialist				1
3239	????????se	ja	Yes	Software Application Developer				1
3240	??????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
3241	?????????????????	ja	Yes	Information Technology Consultant				1
3242	????????????	ja	Yes	Information Technology Generalist				1
3243	??????	ja	No					
3244	??????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3245	????????????????	ja	Yes	Director of Communications	Media and Communication DM	Media and Communication	Director	0.75
3246	?????????	ja	Yes	Infrastructure Manager				1
3247	?????????	ja	Yes	System Administrator				1
3248	?????	ja	No					
3249	??????	ja	Yes	System Administrator				1
3250	???????????	ja	Yes	Infrastructure Manager				1
3251	????????	ja	Yes	Infrastructure Engineer				1
3252	??????	ja	Yes	Manager Positions				1
3253	????????	ja	No					
3254	????????	ja	Yes	Software Developer				1
3255	??????????	ja	No					
3256	??????	ja	Yes	Software Developer	Developer User	Developer	Entry	0.97
3257	????	ja	Yes	Sales Engineer				1
3258	?????????	ja	Yes	Chief Research Officer				1
3259	??????	ja	Yes	Information Technology Generalist				1
3260	???????	ja	Yes	Data Specialist				1
3261	??????????	ja	Yes	Information Technology Support Specialist				1
3262	????????????	ja	Yes	Information Technology Generalist				1
3263	????????	ja	Yes	Information Technology Generalist				1
3264	???????	ja	Yes	Information Technology Administrator				1
3265	????????	ja	Yes	Network Engineer				1
3266	????????	ja	Yes	Hardware Engineer	Engineering User	Engineering	Entry	1
3267	????????????	ja	Yes	Business Development Specialist				1
3268	????????	ja	Yes	Business Planner	Business Development DM	Business Development	Senior	1
3269	??????????????	ja	Yes	Project Administrator	Program and Project Management User	Program and Project Management	Entry	1
3270	??????????	ja	Yes	Marketing Specialist				1
3271	????????	ja	Yes	Marketing Specialist	Marketing User	Marketing	Entry	1
3272	??????????????????	ja	Yes	Planning Director	Business Development DM	Business Development	Director	1
3273	????????????	ja	Yes	Healthcare Worker				1
3274	???????	ja	Yes	Information Technology Administrator				1
3275	?????	ja	Yes	Information Technology Generalist				1
3276	???????	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
3277	?????	ja	Yes	Director of Administration				1
3278	??	ja	No					
3279	???????????	ja	Yes	System Analyst	Information Technology User	Information Technology	Entry	1
3280	????????	ja	Yes	Information Technology Manager				1
3281	????	ja	Yes	Information Technology Generalist				1
3282	?????	ja	Yes	Administrative Employee				1
3283	????	ja	Yes	Human Resources Specialist	Human Resources User	Human Resources	Entry	1
3284	????	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
3285	????	ja	Yes	Computer Aided Designer				1
3286	?????	ja	Yes	Developer				1
3287	??????	ja	Yes	Computer Aided Designer				1
3288	bim??	ja	No					
3289	"developer, ??/???? ?????????"	ja	Yes	Business Development Specialist	Business Development User	Business Development	Entry	1
3290	?????????????	ja	Yes	Information Technology Generalist				1
3291	ict???	ja	Yes	Information Technology Administrator				1
3292	it???????	ja	Yes	Information Technology Generalist				1
3293	it?????/???????	ja	Yes	Technology Instructor	Education DM	Education	Senior	1
3294	????	ja	Yes	Information Technology Generalist				1
3295	ms365????	ja	Yes	Information Technology Generalist				1
3296	o365???????	ja	Yes	Information Technology Generalist				1
3297	web ????	ja	Yes	Web Designer	Media and Communication User	Media and Communication	Entry	1
3298	??????se	ja	Yes	Information Technology Consultant				1
3299	?????????	ja	Yes	Infrastructure Engineer				1
3300	??????	ja	Yes	Cloud Engineer	Engineering User	Engineering	Entry	1
3301	?????????????????	ja	Yes	Information Technology Generalist				1
3302	???????	ja	Yes	Infrastructure Engineer	Information Technology User	Information Technology	Entry	1
3303	????????????	ja	Yes	Information Technology Generalist				1
3304	??????????	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
3305	?????????	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
3306	????????	ja	Yes	System Administrator				1
3307	???????????	ja	Yes	Sales Employee				1
3308	????????????????	ja	Yes	Information Technology Generalist				1
3309	??????????	ja	Yes	Information Technology Generalist				1
3310	??????????	ja	Yes	Sales Engineer				1
3311	?????????	ja	Yes	Data Specialist				1
3312	????????/???	ja	Yes	Database Administrator	Data Professional User	Data Professional	Entry	1
3313	?????/??????		No					0
3314	??????/??????????	ja	Yes	Sales Engineer				1
3315	????????????	ja	Yes	System Administrator	Information Technology DM	Information Technology	Senior	1
3316	????????	ja	Yes	Document Controller	Compliance DM	Compliance	Senior	1
3317	???? ??????	ja	Yes	Business Development Manager				1
3318	??????????		No					0
3319	?????	ja	Yes	Information Technology Generalist				1
3320	????	ja	No					
3321	???it?????	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	1
3322	??????????	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
3323	?????	ja	No					
3324	????	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
3325	????	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
3326	?????	ja	Yes	Information Technology Manager				1
3327	?????	ja	Yes	Administrative Employee	Operations User	Operations	Entry	1
3328	?????	ja	Yes	Administrative Employee				1
3329	????????	ja	Yes	Human Resources Specialist				1
3330	????	ja	Yes	Human Resources Specialist				1
3331	???????	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
3332	????????	ja	Yes	Business Development Manager				1
3333	?????	ja	Yes	Administration Manager				1
3334	??	ja	No					
3335	????	ja	Yes	Information Technology Manager				1
3336	???	ja	Yes	Legal Practitioner				1
3337	????	ja	Yes	Information Technology Generalist				1
3338	?????	ja	Yes	Sales Employee				1
3339	?????	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
3340	???????	ja	Yes	Sales Manager				1
3341	??????	ja	Yes	Sales Employee				1
3342	?????	ja	Yes	Trainer				1
3343	????????????	ja	Yes	Information Technology Manager				1
3344	????	ja	No					
3345	????	ja	Yes	Salesperson				1
3346	?????	ja	Yes	Director of Information Technology				1
3347	????	ja	Yes	Information Technology Manager				1
3348	?????????????	ja	Yes	Doctor				1
3349	?????	ja	Yes	Information Technology Generalist				1
3350	?????	ja	Yes	Chief Audit Executive				1
3351	??????	ja	Yes	Architect	Architect User	Architect	Entry	1
3352	??	ja	No					
3353	?????????	ja	Yes	Information Technology Generalist				1
3354	??????	ja	Yes	Engineering Manager				1
3355	?????	ja	Yes	Planning Director	Business Development DM	Business Development	Director	0.85
3356	????/?????	ja	Yes	Information Technology Generalist				1
3357	?????	ja	Yes	Research Employee	Research User	Research	Entry	1
3358	?????	ja	Yes	Information Technology Generalist				1
3359	????	ja	Yes	Information Technology Generalist				1
