Lead ID,jobtitle
1844,営業サービス
1845,営業サポート
1846,営業スペシャリスト
1847,営業マネージャ
1848,営業マネージャー
1849,営業主任
1850,営業主任 / -
1851,営業主幹
1852,チーフ
1853,営業事務 TCR
1854,営業事務 サポート
1855,営業二課　マネージャー
1856,チーフリーダー
1857,営業企画、マーケティング
1858,営業企画・管理部 課長クラス
1859,営業企画部
1860,営業企画部 TCR
1861,営業企画部次長 システム課長
1862,営業企画部長
1863,営業係長
1864,営業副本部長 取締役
1865,営業戦略本部　官公庁インダストリーマネージャー
1866,営業所長
1867,営業所長 / -
1868,営業技術
1869,営業技術支援
1870,営業技術部自動検針技術チーム 一般社員・職員
1871,営業担当
1872,営業担当 TCR
1873,営業担当者
1874,営業担当課長
1875,営業担当課長代理
1876,営業担当部長
1877,営業担当部長 TCR
1878,営業推進室
1879,営業推進役
1880,営業推進部
1881,営業推進部 ナレッジセンター 部長代理 兼センター長
1882,営業推進部 担当部長
1883,営業推進部長
1884,チームリーダー
1885,営業本部
1886,営業本部　シニアマネージャー
1887,営業本部 なし
1888,営業本部 マネージャー
1889,営業本部 メディカルユニット 課長
1890,営業本部 事業開発部 ビジネス開発グループ主任
1891,営業本部　取締役 副本部長
1892,営業本部 営業企画G
1893,営業本部 営業企画グループ　グループ長
1894,営業本部 営業管理部デジタルプロモーション課
1895,営業本部 営業統括グループ 調達購買部 部長
1896,営業本部 東日本ソリューション営業部 フィールドセールスグループ グループ長 兼 特別法人チーム チーム長
1897,営業本部 統括部長
1898,営業本部 部長クラス
1899,営業本部JP事業部JP営業管理部 部長
1900,営業本部長
1901,営業業務部 部長
1902,営業管理
1903,チーム長
1904,営業管理部
1905,営業管理部 次長
1906,営業管理部 部長
1907,営業統括部
1908,営業統括部 DX推進課
1909,営業統括部 営業2部 次長
1910,営業統括部長
1911,営業職
1912,営業補助
1913,営業課長
1914,営業課長代理
1915,営業責任者
1916,営業部
1917,営業部 エキスパート
1918,営業部 その他
1919,営業部 デザイン科
1920,営業部 主任
1921,営業部 業務課TCR
1922,営業部 課長
1923,営業部 部長
1924,営業部　部長
1925,営業部 部長クラス
1926,営業部 部長代理
1927,営業部シニアテリトリーマネージャー
1928,営業部マネージャー
1929,営業部部長
1930,営業部長
1931,営業部門支援開発グループ グループ長
1932,営業開発
1933,嘉山秀斗 山梨支店 ＧＬ 営業職
1934,回路設計エンジニア
1935,図書情報課 情報システム係長
1936,図書館員
1937,図書館職員
1938,図書館長
1939,国内セールス
1940,国家公務員
1941,国際業務
1942,園芸家
1943,土木
1944,土木エンジニア
1945,土木設計
1946,在庫管理
1947,地域事業開発室長 兼 浜松支店長
1948,坂下紀奈 浦和支店 － 事務職
1949,坪井浩児 横須賀支店 副支店長 営業職
1950,執行委員長
1951,執行役
1952,執行役 テクノロジー統括部 管掌
1953,執行役 情報企画部長
1954,執行役　法務・総務・内部統制・リスク管理統括部長 兼 CRO
1955,デザイナー
1956,執行役員 (兼) 愛知支社長
1957,執行役員 (兼) 補修品事業部門 部門長
1958,執行役員 （情報システム管掌）
1959,執行役員 CHIEF DIGITAL OFFICER 本部長 兼 部長
1960,執行役員 CHRO チーフヒューマンリソースオフィサー
1961,執行役員 CIO
1962,執行役員 CIO(最高情報責任者)グローバルIT本部長
1963,執行役員 CMO
1964,執行役員 CSO
1965,執行役員 CTO
1966,執行役員 CTO テクノロジー本部長 兼 食べログ開発本部長
1967,執行役員 DX事業部長 兼 情報システム部長 TCR
1968,執行役員 GM
1969,執行役員 ICTイノベーション部長
1970,執行役員 ICTソリューション本部長
1971,執行役員 ITイノベーション部長
1972,山口支店 係長・主任クラス
1973,山梨県総務部情報政策課 副主査
1974,山田祐輔 松江支店 ＧＬ 事務職
1975,岡永和之 店舗営業部五課 ＧＬ 営業職
1976,岩長将吾 九州量販店店舗営業三課 主任 営業職
1977,岩間汐美 西中国店舗営業課 － 営業職
1978,島森明彦 横浜泉支店 副支店長 営業職
1979,川見幸生 横須賀支店 ＧＬ 事務職
1980,巡査部長
1981,工事部 なし
1982,工事部 部長
1983,工務
1984,工場管理部 主査
1985,工場長
1986,工学博士 代表取締役
1987,工学部
1988,工学部情報工学科 教員
1989,市場開発
1990,市場開発本部 データ&AIサービス部 AI/IOT技術室
1991,市議会
1992,市議会議員
1993,帯広工場 営業推進課 課長代理
1994,常務
1995,常務 兼 営業推進本部長
1996,常務 本部長
1997,常務取締役
1998,常務取締役 TCR
1999,常務取締役 コーポレートサービス長（システム・事務担当）
2000,常務取締役 デジタル・CRM推進室長
