Lead ID	Job Title	Language	Valid JT	Job Role	Marketing Audience	Function	Seniority	Confidence Score
1011	シニアセキュリティコンサルタント CISA	ja	Yes	Information Security Specialist	Security User	Security	Entry	1
1012	シニアソフトウェアアーキテクト	ja	Yes	Software Architect	Architect DM	Architect	Senior	1
1013	シニアソフトウェアエンジニア	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
1014	シニアソフトウェアコンサルタント	ja	Yes	Information Technology Consultant				1
1015	シニアソリューションアーキテクト	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
1016	シニアソリューションエンジニア	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
1017	シニアソリューションコンサルタント	ja	Yes	Technology Consultant				1
1018	シニアチーフ	ja	Yes	Chief of Staff				1
1019	シニアチームマネージャー	ja	Yes	Information Technology Manager				1
1020	シニアディベロッパー	ja	Yes	Senior Developer	Developer DM	Developer	Senior	1
1021	シニアディレクター	ja	Yes	Director General	Business Development DM	Business Development	Director	1
1022	シニアテクニカルアーキテクト	ja	Yes	Technical Architect	Architect DM	Architect	Senior	1
1023	シニアテクニカルアドバイザー	ja	Yes	Technology Consultant				1
1024	シニアテクニカルアナリスト	ja	Yes	Information Technology Analyst				1
1025	シニアテクニカルエンジニア	ja	Yes	Engineer				1
1026	シニアテクニカルコンサルタント	ja	Yes	Information Technology Consultant				1
1027	シニアテクニカルスペシャリスト	ja	Yes	Technician				1
1028	シニアテクニカルマネージャー	ja	Yes	Technology Manager				1
1029	シニアテクニカルリードマネージャー マネージャー ヘルスケアブロックチェーン開発室室長	ja	Yes	Chief Blockchain Officer	Engineering CXO	Engineering	CXO	0.75
1030	シニアテクノロジーコンサルタント	ja	Yes	Information Technology Consultant	Information Technology DM	Information Technology	Senior	1
1031	シニアデザイナー	ja	Yes	Creative Designer	Other DM	Other	Senior	1
1032	シニアパートナー	ja	Yes	Partner	Business Development CXO	Business Development	Partner	1
1033	シニアパートナーセールスマネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
1034	シニアビジネスアナリスト	ja	Yes	Business Analyst	Data Professional User	Data Professional	Entry	1
1035	シニアビジネスコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
1036	シニアファイナンスマネージャー	ja	Yes	Finance Manager	Accounting and Finance DM	Accounting and Finance	Manager	1
1037	シニアプランナー	ja	Yes	Business Planner	Business Development DM	Business Development	Senior	1
1038	シニアプリンシパル テクニカルサポートエンジニア	ja	Yes	Information Technology Support Specialist				1
1039	シニアプログラマー	ja	Yes	Programmer	Engineering User	Engineering	Entry	1
1040	シニアプログラムマネージャー	ja	Yes	Program Manager	Program and Project Management DM	Program and Project Management	Manager	1
1041	シニアプロジェクトディレクター	ja	Yes	Director Project Management	Program and Project Management DM	Program and Project Management	Director	1
1042	シニアプロジェクトマネージャー	ja	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	1
1043	シニアプロジェクトリーダー	ja	Yes	Project Manager	Program and Project Management DM	Program and Project Management	Manager	1
1044	シニアプロダクトマネージャー	ja	Yes	Product Manager	Product Management DM	Product Management	Manager	1
1045	シニアプロデューサー	ja	Yes	Production Editor				1
1046	シニアプロフェッショナル	ja	Yes	Information Technology Generalist				1
1047	シニアポートフォリオマネージャー	ja	Yes	Investment Portfolio Manager	Accounting and Finance DM	Accounting and Finance	Manager	1
1048	シニアマーケティングマネージャー	ja	Yes	Marketing Manager	Marketing DM	Marketing	Manager	1
1049	シニアマネージャ	ja	Yes	Director of Administration				1
1050	シニアマネージャ―	ja	Yes	Director of Administration				1
1051	シニアマネージャー	ja	Yes	Director of Administration				1
1052	シニアマネージャー CISA CISM ITコーディネータ	ja	Yes	Information Technology Manager				1
1053	シニアマネージャー TCR	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
1054	シニアマネージングコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
1055	シニアマネジメント	ja	Yes	Information Technology Manager				1
1056	シニアマネジャー	ja	Yes	Director of Administration				1
1057	シニアメカニカルエンジニア	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
1058	シニアリーダー	ja	Yes	Information Technology Manager				1
1059	シニアリードエンジニア	ja	Yes	Engineering Manager	Engineering DM	Engineering	Manager	1
1060	シニアリサーチフェロー	ja	Yes	Research Development Researcher	Research DM	Research	Senior	1
1061	シフトリーダー	ja	Yes	Information Technology Manager				1
1062	ジャーナリスト	ja	Yes	Journalist	Media and Communication User	Media and Communication	Entry	1
1063	ジュニア・コンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
1064	ジュニアアソシエイト	ja	Yes	Information Technology Generalist				1
1065	ジュニアエンジニア	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
1066	ジュニアコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
1067	ジュニアテクニカルコンサルタント	ja	Yes	Information Technology Consultant				1
1068	ジュニアマネージャー	ja	Yes	Information Technology Manager				1
1069	ショッピングメディア本部 メディアデザイン2部 マネージャー	ja	Yes	Information Technology Manager				0.96
1070	スカウト	ja	Yes	Military				1
1071	スクールカウンセラー	ja	Yes	Career Counselor	Human Resources DM	Human Resources	Senior	1
1072	スクラムマスター	ja	Yes	Scrum Master	Program and Project Management User	Program and Project Management	Entry	1
1073	"スクラムマスター, ソフトウェアエンジニア"	ja	Yes	Software Engineer	Engineering User	Engineering	Entry	1
1074	スタッフ / STAFF	ja	Yes	Office Worker				1
1075	スタッフ・アシスタント	ja	Yes	Assistant	Operations User	Operations	Entry	0.97
1076	スタッフ・マネージャー	ja	Yes	Staff Manager	Program and Project Management DM	Program and Project Management	Manager	1
1077	スタッフエンジニア	ja	Yes	Engineer	Engineering User	Engineering	Entry	1
1078	スタッフコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
1079	スタッフソフトウェアエンジニア	ja	Yes	Software Developer	Developer User	Developer	Entry	1
1080	スタッフマネージャー	ja	Yes	Staff Manager	Program and Project Management DM	Program and Project Management	Manager	1
1081	スタッフリーダー	ja	Yes	People Manager				1
1082	ストアマネージャー	ja	Yes	Retail Salesperson				1
1083	ストラテジー＆コンサルティング アナリスト	ja	Yes	Business Analyst				1
1084	ストラテジスト	ja	Yes	Business Strategist	Business Development DM	Business Development	Senior	1
1085	ストラテジック アライアンス マネージャー	ja	Yes	Information Technology Manager				1
1086	ストラテジックプランナー	ja	Yes	Business Strategist	Business Development DM	Business Development	Senior	1
1087	ストラテジック第一営業部ACCOUNT MANAGER	ja	Yes	Account Manager	Sales DM	Sales	Manager	0.9
1088	ストレージ・アーキテクト	ja	Yes	Architect				1
1089	ストレージエンジニア	ja	Yes	Information Technology System Administrator				1
1090	スペシャリスト	ja	Yes	Information Technology Generalist				1
1091	セールス	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
1092	セールス　NON-TCR	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
1093	セールス オペレーション	ja	Yes	Sales Employee				1
1094	セールス&マーケティング事業部	ja	Yes	Sales Specialist	Sales User	Sales	Entry	1
1095	セールス/PR	ja	Yes	Sales Specialist				1
1096	ディベロッパー	ja	Yes	Developer	Developer User	Developer	Entry	1
1097	ディレクター	ja	Yes	Education Professional				1
1098	ディレクター IOT セクター長	ja	Yes	Director of Information Technology				1
1099	ディレクター TCR	ja	Yes	Director of Information Technology				1
1100	ディレクター システム部	ja	Yes	Director of Information Technology				1
1101	ディレクター 経営企画担当	ja	Yes	Planning Director	Business Development DM	Business Development	Director	1
1102	ディレクター/デザイナー	ja	Yes	Computer Aided Design Manager				1
1103	データ アナリスト	ja	Yes	Data Analyst	Data Professional User	Data Professional	Entry	1
1104	データ エンジニア	ja	Yes	Data Engineer	Data Professional User	Data Professional	Entry	1
1105	データ サイエンティスト	ja	Yes	Data Scientist	Data Professional User	Data Professional	Entry	1
1106	データアーキテクト	ja	Yes	Data Architect	Architect DM	Architect	Senior	1
1107	データアナリスト	ja	Yes	Data Analyst	Data Professional User	Data Professional	Entry	1
1108	データエンジニア	ja	Yes	Data Engineer	Data Professional User	Data Professional	Entry	1
1109	"データエンジニアリング部, 部長"	ja	Yes	Data Manager				0.98
1110	データオペレーション	ja	Yes	Data Specialist				1
1111	データサイエンス	ja	Yes	Data Scientist	Data Professional User	Data Professional	Entry	1
1112	データサイエンスコンサルティング部 マネージャー	ja	Yes	Data Science Manager	Data Professional DM	Data Professional	Manager	1
1113	"データサイエンスセンター, シニアマネージャー"	ja	Yes	Data Science Manager	Data Professional DM	Data Professional	Manager	0.97
1114	データサイエンス部長	ja	Yes	Data Science Manager	Data Professional DM	Data Professional	Manager	1
1115	データサイエンティスト	ja	Yes	Data Scientist	Data Professional User	Data Professional	Entry	1
1116	データシステムエンジニア	ja	Yes	Data Engineer	Data Professional User	Data Professional	Entry	1
1117	データスペシャリスト	ja	Yes	Data Specialist	Data Professional User	Data Professional	Entry	1
1118	データセンターエンジニア	ja	Yes	Data Engineer	Data Professional User	Data Professional	Entry	1
1119	データセンター業務	ja	Yes	Data Specialist				1
1120	データソリューション部 部長	ja	Yes	Data Manager	Data Professional DM	Data Professional	Manager	1
1121	データドリブンセクション セクションマネージャー	ja	Yes	Data Manager	Data Professional DM	Data Professional	Manager	0.75
1122	データベース	ja	Yes	Database Developer	Developer User	Developer	Entry	1
1123	データベースアーキテクト	ja	Yes	Database Developer	Developer User	Developer	Entry	1
1124	データベースエンジニア	ja	Yes	Database Engineer	Data Professional User	Data Professional	Entry	1
1125	データベース管理者	ja	Yes	Database Administrator	Data Professional User	Data Professional	Entry	1
1126	データベース管理者 / アーキテクト (DBA)	ja	Yes	Database Administrator	Data Professional User	Data Professional	Entry	1
1127	データベース開発者	ja	Yes	Database Developer	Developer User	Developer	Entry	1
1128	データマーケティング部	ja	Yes	Database Marketing Specialist	Data Professional User	Data Professional	Entry	0.7
1129	データマネージャー	ja	Yes	Data Manager	Data Professional DM	Data Professional	Manager	1
1130	データマネジメント TCR	ja	Yes	Database Administrator				1
1131	データマネジメント部 主任	ja	Yes	Data Specialist				1
1132	データ事業閃絡推進部 シニアディレクター 兼 マーカティング・セールス部 部長代理	ja	Yes	Marketing Director	Marketing DM	Marketing	Director	0.75
1133	データ入力	ja	Yes	Data Entry Clerk	Data Professional User	Data Professional	Entry	1
1134	データ分析	ja	Yes	Data Analyst	Data Professional User	Data Professional	Entry	1
1135	データ戦略室 統括部長	ja	Yes	Data Manager				1
1136	データ管理	ja	Yes	Data Specialist				1
1137	テクニカル	ja	Yes	Information Technology Generalist				1
1138	テクニカル アカウント マネージャー	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
1139	テクニカル エキスパート	ja	Yes	Technician				1
1140	テクニカル コンサルタント	ja	Yes	Information Technology Consultant				1
1141	テクニカル コンサルタントマネージャー/ パートナー開発マネージャー	ja	Yes	Information Technology Manager				1
1142	テクニカル マネージャ	ja	Yes	Engineering Manager				1
1143	テクニカル マネージャー	ja	Yes	Engineering Manager				1
1144	テクニカル/ビジネスコンサルタント	ja	Yes	Information Technology Consultant				1
1145	テクニカル・コンサルタント	ja	Yes	Information Technology Consultant				1
1146	テクニカル・スペシャリスト	ja	Yes	Technician				1
1147	テクニカル・セールス	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
1148	テクニカル・ソリューション・マネージャー	ja	Yes	Information Technology Manager				1
1149	テクニカル・ディレクター	ja	Yes	Information Technology Manager				1
1150	テクニカル・マネージャ	ja	Yes	Engineering Manager				1
1151	テクニカル・リーダー	ja	Yes	Technology Manager				1
1152	テクニカルアーキテクト	ja	Yes	Technical Architect	Architect DM	Architect	Senior	1
1153	テクニカルアカウントマネージャー	ja	Yes	Account Manager	Sales DM	Sales	Manager	1
1154	テクニカルアソシエイト	ja	Yes	Information Technology Consultant				1
1155	テクニカルアドバイザー	ja	Yes	Information Technology Consultant				0.97
1156	テクニカルアナリスト	ja	Yes	Information Technology Analyst				1
1157	テクニカルエキスパート	ja	Yes	Technician				1
1158	テクニカルエバンジェリスト	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
1159	テクニカルエンジニア	ja	Yes	Engineer				1
1160	テクニカルコミュニケーター	ja	Yes	Telecommunications Specialist				1
1161	テクニカルコンサルタント	ja	Yes	Information Technology Consultant				1
1162	テクニカルサービス	ja	Yes	Information Technology Generalist				1
1163	テクニカルサービスエンジニア	ja	Yes	Technical Support Representative	Customer Service and Support DM	Customer Service and Support	Senior	1
1164	テクニカルサービスリーダー	ja	Yes	Technical Support Representative	Customer Service and Support DM	Customer Service and Support	Senior	1
1165	テクニカルサポート	ja	Yes	Information Technology Support Specialist				1
1166	テクニカルサポートアドバイザー	ja	Yes	Technical Support Representative	Customer Service and Support DM	Customer Service and Support	Senior	0.98
1167	テクニカルサポートエンジニア	ja	Yes	Technical Support Representative	Customer Service and Support DM	Customer Service and Support	Senior	1
1168	テクニカルサポートマネージャー	ja	Yes	Information Technology Manager				1
1169	テクニカルサポート二部 係長・主任クラス	ja	Yes	Service Support Manager	Customer Service and Support DM	Customer Service and Support	Manager	0.85
1170	テクニカルスタッフ	ja	Yes	Information Technology Generalist				1
1171	テクニカルスペシャリスト	ja	Yes	Technician				1
1172	テクニカルスペシャリスト テクニカルエンジニア ネットワーク テクニカルエンジニア セキュリティ	ja	Yes	Information Technology Security Specialist	Security User	Security	Entry	0.85
1173	テクニカルセールス	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
1174	テクニカルセールスエンジニア	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
1175	テクニカルセールスサポート	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
1176	テクニカルセールスマネージャー	ja	Yes	Sales Manager	Sales DM	Sales	Manager	1
1177	テクニカルソリューションエンジニア	ja	Yes	Technical Support Representative	Customer Service and Support DM	Customer Service and Support	Senior	1
1178	テクニカルディレクター	ja	Yes	Information Technology Manager				1
1179	テクニカルプリセールス	ja	Yes	Technical Sales Professional	Sales User	Sales	Entry	1
1180	テクニカルマネージャ	ja	Yes	Engineering Manager	Engineering DM	Engineering	Manager	1
1181	テクニカルマネージャー	ja	Yes	Engineering Manager				1
1182	テクニカルユニット マネージャー	ja	Yes	Information Technology Manager				1
1183	テクニカルライター	ja	Yes	Technical Writer	Media and Communication User	Media and Communication	Entry	1
1184	テクニカルリーダー	ja	Yes	Technology Manager				1
1185	テクニカルリード	ja	Yes	Information Technology Manager				1
1186	テクニカル事業部 ソリューション部 部長	ja	Yes	Information Technology Manager				1
1187	テクノロジ ディレクター	ja	Yes	Information Technology Manager				1
1188	"テクノロジー＆イノベーション本部, エンジニア"	ja	Yes	Information Technology Engineer	Engineering User	Engineering	Entry	0.99
1189	テクノロジー・コンサルタント	ja	Yes	Technology Consultant	Information Technology DM	Information Technology	Senior	1
1190	テクノロジー・サービスユニット長 本部長補佐	ja	Yes	Information Technology Manager				1
1191	テクノロジーアーキテクト	ja	Yes	Information Technology Architect	Architect DM	Architect	Senior	1
1192	テクノロジーグループ グループマネージャー	ja	Yes	Technology Manager	Information Technology DM	Information Technology	Manager	1
1193	テクノロジーコンサルタント	ja	Yes	Technology Consultant	Information Technology DM	Information Technology	Senior	1
1194	"テクノロジーコンサルティング部, マネジャー"	ja	Yes	Technology Manager	Information Technology DM	Information Technology	Manager	0.85
1195	テクノロジーストラテジスト	ja	Yes	Information Technology Generalist				1
1196	テクノロジースペシャリスト	ja	Yes	Information Technology Generalist				1
1197	テクノロジーソリューションコンサルティング 室長	ja	Yes	Technology Manager	Information Technology DM	Information Technology	Manager	1
1198	"テクノロジー事業部, リードエンジニア"	ja	Yes	Engineer				0.97
1199	"テクノロジー本部, エンジニア"	ja	Yes	Engineer	Engineering User	Engineering	Entry	0.97
1200	テクノロジー統括本部 アーキテクト	ja	Yes	Infrastructure Architect				1
1201	テクノロジー部 シニアディベロッパー	ja	Yes	Senior Developer	Developer DM	Developer	Senior	1
1202	テクノロジスト	ja	Yes	Information Technology Generalist	Information Technology User	Information Technology	Entry	1
1203	グループリーダー	ja	Yes	Technology Manager				1
1204	コアスタッフ	ja	Yes	Administrative Employee				1
1205	デザイン 意匠設計	ja	Yes	Computer Aided Designer				1
1206	デザイン・クリエイティブ その他	ja	Yes	Illustrator	Media and Communication User	Media and Communication	Entry	0.7
1207	デザイン・クリエイティブ 一般社員	ja	Yes	Computer Aided Designer				1
1208	デザイン・クリエイティブ 主任／係長クラス	ja	Yes	Computer Aided Design Manager				0.93
1209	デザイン・クリエイティブ 役員クラス	ja	Yes	Computer Aided Design Manager				0.9
1210	デザイン・クリエイティブ 経営者	ja	Yes	Computer Aided Design Manager				1
1211	デザイン・クリエイティブ 課長クラス	ja	Yes	Computer Aided Design Manager				0.91
1212	デザイン・クリエイティブ 部長クラス	ja	Yes	Computer Aided Design Manager				0.91
1213	デザインエンジニア 兼 情シス	ja	Yes	Computer Aided Design Engineer				1
1214	デザインディレクター	ja	Yes	Computer Aided Design Manager				1
1215	デザインディレクター/フロントエンドチームリーダー/ジュニアコンサルタント	ja	Yes	Computer Aided Design Manager				1
1216	デザイン開発	ja	Yes	Developer				1
1217	デジタル	ja	Yes	Information Technology Generalist				1
1218	デジタル・DX推進チーム チーフディレクター	ja	Yes	Chief Digital Officer	Media and Communication CXO	Media and Communication	CXO	1
1219	デジタルアセット担当 課長	ja	Yes	Asset Manager	Accounting and Finance DM	Accounting and Finance	Manager	1
1220	デジタルイノベーションセンター センター長	ja	Yes	Director of Innovation				1
1221	"デジタルイノベーション本部, 本部長"	ja	Yes	Innovation Manager				0.98
1222	デジタルエンジニア	ja	Yes	Engineer				1
1223	デジタルコンサルタント	ja	Yes	Technology Consultant				1
1224	デジタルサービスサポートチーム チーム長	ja	Yes	Service Support Specialist	Customer Service and Support User	Customer Service and Support	Entry	0.93
1225	デジタルサービス室 アソシエイト	ja	Yes	Associate Technical Architect				1
1226	デジタルシステムプラットフォーム本部 CIO OFFICE	ja	Yes	Chief Information Officer	Information Technology CXO	Information Technology	CXO	0.9
1227	デジタルストラテジスト	ja	Yes	Business Strategist				1
1228	デジタルセキュリティガバナンス室 室長	ja	Yes	Information Technology Security Manager				1
1229	デジタルソリューション事業部 ITコンサルタント	ja	Yes	Information Technology Consultant	Information Technology DM	Information Technology	Senior	0.98
1230	デジタルツイン事業推進室 室長	ja	Yes	Information Technology Manager				1
1231	デジタルツイン事業部 アシスタントマネージャー	ja	Yes	Information Technology Manager				1
1232	デジタルネットワーク統括部 プロフェッショナル	ja	Yes	Network Administrator	Information Technology User	Information Technology	Entry	0.75
1233	デジタルプラットフォーム部 部長	ja	Yes	Information Technology Manager				1
1234	デジタルプランナー	ja	Yes	Business Planner				1
1235	デジタルマーケティング	ja	Yes	Marketing Specialist				1
1236	デジタルマーケティングスペシャリスト	ja	Yes	Marketing Specialist				1
1237	デジタルマーケティングマネージャー	ja	Yes	Digital Marketing Manager	Marketing DM	Marketing	Manager	1
1238	デジタルマネジメント部 ENGINEER	ja	Yes	Engineer				0.9
1239	デジタル主幹	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	1
1240	デジタル事業本部長 兼 DXセンター長 理事	ja	Yes	Information Technology Manager				1
1241	デジタル企画部 ITシステム企画課 課長	ja	Yes	Information Technology Manager	Information Technology DM	Information Technology	Manager	1
1242	デジタル企画部 調査役	ja	Yes	Research Employee	Research User	Research	Entry	1
1243	デジタル化推進マネージャー	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	1
1244	デジタル変革室 担当部長	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	1
1245	"デジタル変革推進室 D-ROOM支援グループ(兼) / AICOEグループ(主), グループ長,  生産本部 三好工場・明知工場 製造技術部 工場支援室 開発支援グループ 主任"	ja	Yes	Manufacturing Manager	Supply and Logistics DM	Supply and Logistics	Manager	0.85
1246	デジタル変革本部　ＩＴガバナンス部 　グループマネジャー	ja	Yes	Digital Manager				1
1247	デジタル変革本部　ＩＴガバナンス部 　部長	ja	Yes	Digital Manager				1
1248	デジタル戦略	ja	Yes	Business Strategist				1
1249	デジタル戦略室 主査	ja	Yes	Digital Manager				1
1250	デジタル戦略室 専門課長	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	0.99
1251	デジタル戦略本部  DX企画部  データ管理課	ja	Yes	Data Specialist				1
1252	デジタル戦略本部 E.デパート部 スタッフ	ja	Yes	Digital Media Specialist	Media and Communication User	Media and Communication	Entry	0.7
1253	デジタル戦略部 DX統括推進室 企画推進第一グループ 調査役	ja	Yes	Research Analyst	Research User	Research	Entry	0.7
1254	デジタル戦略部 コーポレートＩＴ統括センター 設計改革推進室 設計１グループ エキスパート	ja	Yes	Director of Digital Services	Media and Communication DM	Media and Communication	Director	0.7
1255	デジタル戦略部長 執行役員	ja	Yes	Executive				1
1256	デジタル担当 TCR	ja	Yes	Information Technology Generalist				1
1257	デジタル推進係長	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	1
1258	デジタル推進本部　デジタルクラウド室 室長	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	1
1259	デジタル推進部 アシスタントマネージャー	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	1
1260	デジタル統括部 プランニング マネージャー	ja	Yes	Planning Manager	Program and Project Management DM	Program and Project Management	Manager	1
1261	デジタル総合戦略部 部長補佐	ja	Yes	Director of Digital Services	Media and Communication DM	Media and Communication	Director	1
1262	デジタル編成部BTOBチーム 部長クラス	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	0.85
1263	デジタル部 DXサービスグループ マネージャー	ja	Yes	Digital Manager	Media and Communication DM	Media and Communication	Manager	0.91
1264	デジプリ第一プロ推 主幹	ja	Yes	Principal	Education DM	Education	Manager	1
1265	デスクトップサポート	ja	Yes	Desktop Support Engineer	Information Technology User	Information Technology	Entry	1
1266	デスクトップスペシャリスト	ja	Yes	Desktop Support Engineer	Information Technology User	Information Technology	Entry	1
1267	デスクマネージャー	ja	Yes	Desktop Support Manager				1
1268	テスター	ja	Yes	Tester	Engineering User	Engineering	Entry	1
1269	テスト	ja	No					
1270	テスト&シリコンバリデーション部	ja	Yes	Tester	Engineering User	Engineering	Entry	1
1271	"テスト,トレーニング"	ja	Yes	Tester				1
1272	テストエンジニア	ja	Yes	Test Development Engineer	Engineering User	Engineering	Entry	1
1273	テックリード / チーフエンジニア	ja	Yes	Chief Technology Officer	Information Technology CXO	Information Technology	CXO	1
1274	デベロッパ	ja	Yes	Developer	Developer User	Developer	Entry	1
1275	デベロッパー	ja	Yes	Developer	Developer User	Developer	Entry	1
1276	トラストサービス部 その他	ja	Yes	Trust Officer	Accounting and Finance DM	Accounting and Finance	Senior	0.7
1277	トレードマーケター	ja	Yes	Investment Trader				1
1278	トレードマーケティング	ja	Yes	Investment Trader				1
1279	トレーナー	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
1280	トレーナー　	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
1281	トレーニングアドバイザー	ja	Yes	Human Resources Specialist				1
1282	トレーニングインストラクター	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
1283	トレーニングプランナー	ja	Yes	Trainer	Human Resources DM	Human Resources	Senior	1
1284	なし / なし	ja	No					
1285	なし TCR	ja	No					
1286	なし クライアントエンジニア	ja	No					
1287	なし その他	ja	No					
1288	なし ソリューションアーキテクト	ja	Yes	Solutions Architect	Architect DM	Architect	Senior	1
1289	なし なし	ja	No					
1290	なし 代表	ja	Yes	Chief Executive Officer				1
1291	なし 代表社員	ja	Yes	Chief Executive Officer				1
1292	なし 会長・社長・CEO	ja	Yes	Chief Executive Officer	Business Development CXO	Business Development	CXO	1
1293	なし 係長・主任クラス	ja	Yes	Chief of Department	Community and Social Services CXO	Community and Social Services	CXO	0.7
1294	なし 取締役	ja	Yes	Education Professional				1
1295	なし 所長	ja	Yes	Education Professional				1
1296	なし 課長	ja	Yes	Information Technology Manager				1
1297	なし、	ja	No					
1298	なし。	ja	No					
1299	なし？？	ja	No					
1300	なし」	ja	No					
1301	なし09042478414	ja	No					
1302	なし９	ja	No					
1303	ナレッジイノベーション局 局長	ja	Yes	Director of Knowledge Management	Security DM	Security	Director	1
1304	ネイリスト	ja	Yes	Personal Stylist				1
1305	ネットワーク エンジニア	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
1306	ネットワーク・セキュリティ管理課 なし	ja	Yes	Information Technology Security Manager	Security DM	Security	Manager	0.85
1307	ネットワークアーキテクト	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
1308	ネットワークエキスパート	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
1309	ネットワークエンジニア	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
1310	ネットワークコーディネーター	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
1311	ネットワークサポート	ja	Yes	Network Engineer	Information Technology User	Information Technology	Entry	1
1312	ネットワークスカンパニー セールスエンジニア	ja	Yes	Sales Engineer	Sales User	Sales	Entry	1
1313	ネットワークスカンパニー 部長	ja	Yes	Technology Manager				1
1314	ネットワークソリューション部 課長クラス	ja	Yes	Information Technology Security Manager	Security DM	Security	Manager	0.75
1315	プロフェッショナル・エンジニア	ja	Yes	Professional Engineer	Engineering User	Engineering	Entry	1
1316	プロフェッショナルエンジニア	ja	Yes	Professional Engineer	Engineering User	Engineering	Entry	1
1317	プロフェッショナルサービスエンジニア	ja	Yes	Engineer				1
1318	プロフェッショナルサービスコンサルタント	ja	Yes	Consultant	Business Development DM	Business Development	Senior	1
1319	プロフェッショナルサービス部 一般社員・職員	ja	Yes	Office Worker				1
1320	プロフェッショナルマネージャー	ja	Yes	Manager Positions	Business Development DM	Business Development	Manager	1
1321	プロモーションチーム	ja	Yes	Marketing Specialist				1
1322	プロモーションプロデューサー	ja	Yes	Production Editor	Media and Communication User	Media and Communication	Entry	1
1323	フロントエンドエンジニア	ja	Yes	Frontend Engineer	Engineering User	Engineering	Entry	1
1324	フロントエンドエンジニア 契約社員	ja	Yes	Frontend Engineer	Engineering User	Engineering	Entry	1
1325	フロントスタッフ	ja	Yes	Hospitality Professional	Customer Service and Support User	Customer Service and Support	Entry	1
1326	フロント業務	ja	Yes	Hospitality Professional				0.94
1327	プロ野球選手	ja	Yes	Gamer				1
1328	ヘッドコーチ	ja	Yes	Recreation Professional				1
1329	ベネッセ物流事業部 課長	ja	Yes	Logistics Manager	Supply and Logistics DM	Supply and Logistics	Manager	0.85
1330	ベビーシッター	ja	Yes	Caregiver	Healthcare Services User	Healthcare Services	Entry	1
1331	ヘルスケア IT 開発センター ヘルスケア IT システム企画部	ja	Yes	Technology Development Engineer				1
1332	ヘルスケアIT事業部スペシャリスト 医療情報技師	ja	Yes	Information Technology Generalist				1
1333	ヘルプ	ja	No					
1334	ヘルプデスク	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
1335	ヘルプデスク　TCR	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	0.9
1336	ヘルプデスク/サポート	ja	Yes	Information Technology Help Desk	Information Technology User	Information Technology	Entry	1
1337	ヘルプデスク/サポート　OFC担当TCR	ja	Yes	Information Technology Help Desk				1
1338	ヘルプデスクチームリーダー	ja	Yes	Information Technology Help Desk				1
1339	ベンチャーパートナー	ja	Yes	Partner	Business Development CXO	Business Development	Partner	1
1340	ボス	ja	Yes	Boss	Business Development DM	Business Development	Manager	1
1341	ポストセールスエンジニア	ja	Yes	Sales Engineer	Sales User	Sales	Entry	1
1342	ホテル	ja	No					
1343	ホテルマン　WEB DEVELOPMENT	ja	Yes	Web Developer				0.93
